Block,Street,EntryDate,Status,Year,BI_ID,dayofweek,Geometry,Neighbourhood
400,HEATLEY AVE,2023-07-12,IS,2023,4516181,2,POINT (49.28208361166738 -123.08949670571212),Strathcona
1600,GRAVELEY ST,2023-07-12,IS,2023,4516186,2,POINT (49.27052002648547 -123.0705910454805),Grandview-Woodland
400,MOBERLY RD,2023-07-12,IS,2023,4516188,2,POINT (49.26711969600544 -123.11769231445852),Fairview
500,MOBERLY RD,2023-07-12,IS,2023,4516189,2,POINT (49.26711969600544 -123.11769231445852),Fairview
400,RAILWAY ST,2023-07-12,IS,2023,4516196,2,POINT (49.28460684200692 -123.0965823923822),Strathcona
900,CANADA PLACE,2023-07-12,IS,2023,4516201,2,POINT (49.2872705 -123.113634),Downtown
700,RICHARDS ST,2023-07-12,IS,2023,4516208,2,POINT (49.28389251320959 -123.1121989059986),Downtown
1200,ALBERNI ST,2023-07-12,IS,2023,4516228,2,POINT (49.2866724 -123.12655457282756),West End
1200,ALBERNI ST,2023-07-12,IS,2023,4516229,2,POINT (49.2866724 -123.12655457282756),West End
1200,ALBERNI ST,2023-07-12,IS,2023,4516233,2,POINT (49.2866724 -123.12655457282756),West End
1700,VERNON DRIVE,2023-07-12,WR,2023,4516242,2,POINT (49.28036948278567 -123.07910136652104),Strathcona
1100,WILLIAM ST,2023-07-12,WR,2023,4516247,2,POINT (49.27402798262585 -123.07588470098692),Grandview-Woodland
600,INDUSTRIAL AVE,2023-07-12,WR,2023,4516252,2,POINT (49.2687510042113 -123.09136793552489),Strathcona
600,INDUSTRIAL AVE,2023-07-12,WR,2023,4516253,2,POINT (49.2687510042113 -123.09136793552489),Strathcona
800,RICHARDS ST,2023-07-12,VA,2023,4516256,2,POINT (49.28389251320959 -123.1121989059986),Downtown
700,HOMER ST,2023-07-12,IS,2023,4516257,2,POINT (49.27373329017452 -123.1255458312866),Downtown
700,HOMER ST,2023-07-12,IS,2023,4516259,2,POINT (49.27373329017452 -123.1255458312866),Downtown
0,E PENDER ST,2023-07-12,IS,2023,4516272,2,POINT (49.2802225 -123.02352405),Hastings-Sunrise
1200,MARINASIDE CRESCENT,2023-07-12,IS,2023,4516289,2,POINT (49.272430446604425 -123.12072587385262),Downtown
1200,PACIFIC BLVD,2023-07-12,IS,2023,4516296,2,POINT (49.273492251728335 -123.12367410015516),Downtown
1600,E 2ND AVE,2023-07-12,IS,2023,4516305,2,POINT (49.26847135417388 -123.01900681315158),
1600,E 2ND AVE,2023-07-12,IS,2023,4516306,2,POINT (49.26847135417388 -123.01900681315158),
1700,GRAVELEY ST,2023-07-12,IS,2023,4516310,2,POINT (49.27052002648547 -123.0705910454805),Grandview-Woodland
1600,GRAVELEY ST,2023-07-12,IS,2023,4516313,2,POINT (49.27052002648547 -123.0705910454805),Grandview-Woodland
1100,BEACH AVE,2023-07-12,IS,2023,4516315,2,POINT (49.28888179240232 -123.14328157569678),West End
1800,OGDEN AVE,2023-07-12,IS,2023,4516319,2,POINT (49.27679136718075 -123.14688777114696),Kitsilano
1800,OGDEN AVE,2023-07-12,IS,2023,4516320,2,POINT (49.27679136718075 -123.14688777114696),Kitsilano
1600,COMOX ST,2023-07-12,IS,2023,4516322,2,POINT (49.2825789439808 -123.13029140733784),West End
1100,JUNG LANE,2023-07-12,IS,2023,4516325,2,POINT (49.2803968860505 -123.13658940314828),West End
1800,MCNICOLL AVE,2023-07-12,IS,2023,4516327,2,POINT (49.27623865936884 -123.1489152463299),Kitsilano
2200,CORNWALL AVE,2023-07-12,IS,2023,4516330,2,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2200,CORNWALL AVE,2023-07-12,IS,2023,4516331,2,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2100,CORNWALL AVE,2023-07-12,IS,2023,4516334,2,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2200,CORNWALL AVE,2023-07-12,IS,2023,4516335,2,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2100,CORNWALL AVE,2023-07-12,IS,2023,4516338,2,POINT (49.272527866758566 -123.15140247306292),Kitsilano
1300,ARBUTUS ST,2023-07-12,IS,2023,4516341,2,POINT (49.26460696437234 -123.15291600265176),Kitsilano
800,RICHARDS ST,2023-07-12,VA,2023,4516343,2,POINT (49.28389251320959 -123.1121989059986),Downtown
100,ATHLETES WAY,2023-07-12,IS,2023,4516346,2,POINT (49.27155357382362 -123.10696147321444),Mount Pleasant
800,RICHARDS ST,2023-07-12,VA,2023,4516361,2,POINT (49.28389251320959 -123.1121989059986),Downtown
900,E HASTINGS ST,2023-07-12,IS,2023,4516362,2,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
4600,SIDNEY ST,2023-07-12,IS,2023,4516364,2,POINT (49.2440965866287 -123.06414596226035),Kensington-Cedar Cottage
500,MALKIN AVE,2023-07-12,IS,2023,4516366,2,POINT (49.27439680150983 -123.086691767766),Strathcona
400,MCLEAN DRIVE,2023-07-12,IS,2023,4516368,2,POINT (49.27584241126285 -123.07444871076514),Grandview-Woodland
500,HELMCKEN ST,2023-07-12,IS,2023,4516371,2,POINT (49.27812185749912 -123.12448432469849),Downtown
400,BEACH CRESCENT,2023-07-12,IS,2023,4516374,2,POINT (49.27221656948458 -123.1279155660227),Downtown
400,BEACH CRESCENT,2023-07-12,IS,2023,4516378,2,POINT (49.27221656948458 -123.1279155660227),Downtown
400,PACIFIC ST,2023-07-12,IS,2023,4516388,2,POINT (49.27411448989875 -123.12811737133056),Downtown
400,PACIFIC ST,2023-07-12,IS,2023,4516389,2,POINT (49.27411448989875 -123.12811737133056),Downtown
400,ROBSON ST,2023-07-12,IS,2023,4516401,2,POINT (49.29243851667212 -123.13692796815148),West End
800,RICHARDS ST,2023-07-12,VA,2023,4516408,2,POINT (49.28389251320959 -123.1121989059986),Downtown
100,W 1ST AVE,2023-07-12,IS,2023,4516409,2,POINT (49.27115066311537 -123.14084618378423),Fairview
100,W 1ST AVE,2023-07-12,IS,2023,4516414,2,POINT (49.27115066311537 -123.14084618378423),Fairview
1200,BEACH AVE,2023-07-12,IS,2023,4516417,2,POINT (49.28888179240232 -123.14328157569678),West End
1400,HARO ST,2023-07-12,IS,2023,4516422,2,POINT (49.28794214986822 -123.13212207846966),West End
2300,MAPLE ST,2023-07-12,IS,2023,4516424,2,POINT (49.2628550469776 -123.15056822932132),Kitsilano
500,RICHARDS ST,2023-07-12,IS,2023,4516433,2,POINT (49.28389251320959 -123.1121989059986),Downtown
700,RICHARDS ST,2023-07-12,IS,2023,4516440,2,POINT (49.28389251320959 -123.1121989059986),Downtown
400,ROBSON ST,2023-07-12,IS,2023,4516441,2,POINT (49.29243851667212 -123.13692796815148),West End
1000,CANADA PLACE,2023-07-12,IS,2023,4516447,2,POINT (49.2885242145089 -123.11694843473931),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516448,2,POINT (49.2872705 -123.113634),Downtown
1000,CANADA PLACE,2023-07-12,IS,2023,4516450,2,POINT (49.2885242145089 -123.11694843473931),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516451,2,POINT (49.2872705 -123.113634),Downtown
800,W HASTINGS ST,2023-07-12,IS,2023,4516468,2,POINT (49.289948817085296 -123.12668230100182),Downtown
1100,W CORDOVA ST,2023-07-12,IS,2023,4516480,2,POINT (49.28775548425263 -123.1166327266634),Downtown
1200,BIDWELL ST,2023-07-12,VA,2023,4516516,2,POINT (49.29011252015495 -123.1344055722779),West End
800,RICHARDS ST,2023-07-12,VA,2023,4516539,2,POINT (49.28389251320959 -123.1121989059986),Downtown
800,RICHARDS ST,2023-07-12,VA,2023,4516545,2,POINT (49.28389251320959 -123.1121989059986),Downtown
900,W 33RD AVE,2023-07-12,IS,2023,4516546,2,POINT (49.24113182105821 -123.11968209948232),South Cambie
600,CITADEL PARADE,2023-07-12,IS,2023,4516551,2,POINT (49.27944678363773 -123.11007487102933),Downtown
600,CITADEL PARADE,2023-07-12,IS,2023,4516552,2,POINT (49.27944678363773 -123.11007487102933),Downtown
5300,SELKIRK ST,2023-07-12,VA,2023,4516554,2,POINT (49.20710606279102 -123.13334566296956),Marpole
300,ROBSON ST,2023-07-12,VA,2023,4516559,2,POINT (49.29243851667212 -123.13692796815148),West End
1900,MANITOBA ST,2023-07-12,IS,2023,4516565,2,POINT (49.26699403571597 -123.10667013142849),Mount Pleasant
300,E 7TH AVE,2023-07-12,IS,2023,4516569,2,POINT (49.26432677794551 -123.08808173629431),Mount Pleasant
1600,SALT ST,2023-07-12,IS,2023,4516573,2,POINT (49.270913792719774 -123.10609441719592),Mount Pleasant
800,W 26TH AVE,2023-07-12,IS,2023,4516580,2,POINT (49.2480867009898 -123.12358009918596),South Cambie
1800,SPYGLASS PLACE,2023-07-12,VA,2023,4516586,2,POINT (49.270789 -123.1149203),Fairview
1000,MARINASIDE CRESCENT,2023-07-12,IS,2023,4516590,2,POINT (49.272430446604425 -123.12072587385262),Downtown
1400,BURRARD ST,2023-07-12,IS,2023,4516604,2,POINT (49.28347620299196 -123.12253533515828),West End
1400,W PENDER ST,2023-07-12,IS,2023,4516622,2,POINT (49.2802225 -123.02352405),Hastings-Sunrise
500,CARDERO ST,2023-07-12,IS,2023,4516623,2,POINT (49.28768612234381 -123.13497242450978),West End
0,JACKSON AVE,2023-07-12,IS,2023,4516645,2,POINT (49.27960252323244 -123.09351101957476),Strathcona
600,ALEXANDER ST,2023-07-12,IS,2023,4515317,2,POINT (49.284078819708526 -123.098285432893),Strathcona
0,WATER ST,2023-07-12,IS,2023,4515321,2,POINT (49.28337555659361 -123.10410993361448),Downtown
100,ABBOTT ST,2023-07-12,IS,2023,4515327,2,POINT (49.28411006755971 -123.10631053579574),Downtown
100,W CORDOVA ST,2023-07-12,IS,2023,4515332,2,POINT (49.28775548425263 -123.1166327266634),Downtown
100,W CORDOVA ST,2023-07-12,IS,2023,4515333,2,POINT (49.28775548425263 -123.1166327266634),Downtown
300,CARRALL ST,2023-07-12,IS,2023,4515334,2,POINT (49.2837406873753 -123.10431602581208),Downtown
0,E CORDOVA ST,2023-07-12,IS,2023,4515337,2,POINT (49.28204851235167 -123.08613822395507),Strathcona
0,E CORDOVA ST,2023-07-12,IS,2023,4515338,2,POINT (49.28204851235167 -123.08613822395507),Strathcona
800,RICHARDS ST,2023-07-12,VA,2023,4515345,2,POINT (49.28389251320959 -123.1121989059986),Downtown
800,RICHARDS ST,2023-07-12,VA,2023,4515366,2,POINT (49.28389251320959 -123.1121989059986),Downtown
400,E BROADWAY,2023-07-12,IS,2023,4515368,2,POINT (49.26253585646781 -123.08996222928953),Mount Pleasant
400,E 10TH AVE,2023-07-12,IS,2023,4515369,2,POINT (49.26158087156491 -123.09514400292088),Mount Pleasant
2500,KINGSWAY,2023-07-12,IS,2023,4515370,2,POINT (49.24137263993472 -123.05686279086896),Renfrew-Collingwood
3400,KINGSWAY,2023-07-12,IS,2023,4515371,2,POINT (49.24137263993472 -123.05686279086896),Renfrew-Collingwood
700,E 35TH AVE,2023-07-12,VA,2023,4515375,2,POINT (49.23841010365025 -123.0697337031646),Kensington-Cedar Cottage
5800,VICTORIA DRIVE,2023-07-12,IS,2023,4515377,2,POINT (49.2460053912135 -123.06508605765929),Kensington-Cedar Cottage
800,RICHARDS ST,2023-07-12,VA,2023,4515378,2,POINT (49.28389251320959 -123.1121989059986),Downtown
200,W 44TH AVE,2023-07-12,IS,2023,4515379,2,POINT (49.23058167784656 -123.11194900261056),Oakridge
700,E 52ND AVE,2023-07-12,VA,2023,4515385,2,POINT (49.2219364009875 -123.05267072876488),Victoria-Fraserview
500,E 46TH AVE,2023-07-12,IS,2023,4515390,2,POINT (49.22852568251295 -123.06235902478517),Victoria-Fraserview
600,E 46TH AVE,2023-07-12,VA,2023,4515391,2,POINT (49.22852568251295 -123.06235902478517),Victoria-Fraserview
0,E 48TH AVE,2023-07-12,IS,2023,4515392,2,POINT (49.226267015725846 -123.06241843206102),Victoria-Fraserview
7500,COLUMBIA ST,2023-07-12,IS,2023,4515394,2,POINT (49.26324444369478 -123.1094638502734),Mount Pleasant
700,W 63RD AVE,2023-07-12,IS,2023,4515395,2,POINT (49.214151474279575 -123.14988569776028),Kerrisdale
8700,ASH ST,2023-07-12,IS,2023,4515396,2,POINT (49.23455683324392 -123.11784027039413),South Cambie
8800,LAUREL ST,2023-07-12,IS,2023,4515397,2,POINT (49.24989484740089 -123.12469369334649),South Cambie
1200,NELSON ST,2023-07-12,VA,2023,4515402,2,POINT (49.28663422573088 -123.13439612729384),West End
0,PACIFIC BLVD,2023-07-12,IS,2023,4515403,2,POINT (49.273492251728335 -123.12367410015516),Downtown
3200,TURNER ST,2023-07-12,WR,2023,4515406,2,POINT (49.27908428414427 -123.0427755010141),Hastings-Sunrise
3200,MANITOBA ST,2023-07-12,VA,2023,4515407,2,POINT (49.26699403571597 -123.10667013142849),Mount Pleasant
3800,WILLOW ST,2023-07-12,IS,2023,4515408,2,POINT (49.23517238349831 -123.12383362819509),South Cambie
1400,CREEKSIDE DRIVE,2023-07-12,VA,2023,4515418,2,POINT (49.27250492879941 -123.14087218498784),Fairview
2500,BALSAM ST,2023-07-12,VA,2023,4515420,2,POINT (49.2661034239486 -123.15996904634515),Kitsilano
3000,W 10TH AVE,2023-07-12,IS,2023,4515421,2,POINT (49.26298122342149 -123.16007935506032),Kitsilano
2500,HIGHBURY ST,2023-07-12,IS,2023,4515423,2,POINT (49.270455650428815 -123.18757916237124),West Point Grey
3100,W 8TH AVE,2023-07-12,IS,2023,4515424,2,POINT (49.26445433343878 -123.1349402207505),Fairview
1300,WALNUT ST,2023-07-12,VA,2023,4515426,2,POINT (49.27348193160482 -123.14894900584028),Kitsilano
1400,CREEKSIDE DRIVE,2023-07-12,IS,2023,4515428,2,POINT (49.27250492879941 -123.14087218498784),Fairview
1800,W 6TH AVE,2023-07-12,IS,2023,4515429,2,POINT (49.26626349669088 -123.14330665670457),Fairview
1800,W 6TH AVE,2023-07-12,IS,2023,4515430,2,POINT (49.26626349669088 -123.14330665670457),Fairview
1900,W 7TH AVE,2023-07-12,IS,2023,4515433,2,POINT (49.264726471922174 -123.10786395058216),Mount Pleasant
2200,YEW ST,2023-07-12,VA,2023,4515436,2,POINT (49.25062300600435 -123.1558043313721),Arbutus Ridge
3000,W 10TH AVE,2023-07-12,IS,2023,4515438,2,POINT (49.26298122342149 -123.16007935506032),Kitsilano
400,W 48TH AVE,2023-07-12,IS,2023,4515439,2,POINT (49.227353978722505 -123.12430368958432),Oakridge
7900,YUKON ST,2023-07-12,IS,2023,4515442,2,POINT (49.265012373996754 -123.11284932674448),Mount Pleasant
700,W 69TH AVE,2023-07-12,IS,2023,4515444,2,POINT (49.20945215748879 -123.10760549981865),Marpole
1400,W 67TH AVE,2023-07-12,IS,2023,4515446,2,POINT (49.21066842867243 -123.12612979887705),Marpole
2000,W 42ND AVE,2023-07-12,IS,2023,4515448,2,POINT (49.23284977919072 -123.1232605813056),Oakridge
1600,BALSAM ST,2023-07-12,IS,2023,4515451,2,POINT (49.2661034239486 -123.15996904634515),Kitsilano
2400,YORK AVE,2023-07-12,IS,2023,4515452,2,POINT (49.2716381118561 -123.1516271486822),Kitsilano
700,GRANVILLE ST,2023-07-12,IS,2023,4515464,2,POINT (49.25901295951559 -123.13874691672916),Fairview
800,HOWE ST,2023-07-12,IS,2023,4515468,2,POINT (49.28478563333309 -123.11664266117666),Downtown
800,HOWE ST,2023-07-12,IS,2023,4515470,2,POINT (49.28478563333309 -123.11664266117666),Downtown
200,W 62ND AVE,2023-07-12,VA,2023,4515472,2,POINT (49.21420960624568 -123.1208829426478),Marpole
100,W 46TH AVE,2023-07-12,IS,2023,4515474,2,POINT (49.22962557031013 -123.13738316312892),Oakridge
100,W 47TH AVE,2023-07-12,VA,2023,4515475,2,POINT (49.22876958963192 -123.13928424113324),Oakridge
100,W 5TH AVE,2023-07-12,IS,2023,4515480,2,POINT (49.2663939 -123.107053),Mount Pleasant
6200,CHESTER ST,2023-07-12,IS,2023,4515489,2,POINT (49.2317159078768 -123.08921971318183),Sunset
800,RICHARDS ST,2023-07-12,VA,2023,4515493,2,POINT (49.28389251320959 -123.1121989059986),Downtown
2500,HEMLOCK ST,2023-07-12,IS,2023,4515495,2,POINT (49.2646743523168 -123.13607219335802),Fairview
2600,HEMLOCK ST,2023-07-12,IS,2023,4515497,2,POINT (49.2646743523168 -123.13607219335802),Fairview
1500,MATTHEWS AVE,2023-07-12,WR,2023,4515500,2,POINT (49.25254281189704 -123.14221669320904),Shaughnessy
1200,W 37TH AVE,2023-07-12,WR,2023,4515503,2,POINT (49.23731905788833 -123.11888712259989),South Cambie
1200,W 47TH AVE,2023-07-12,IS,2023,4515506,2,POINT (49.22876958963192 -123.13928424113324),Oakridge
1100,W 47TH AVE,2023-07-12,IS,2023,4515507,2,POINT (49.22876958963192 -123.13928424113324),Oakridge
1000,W 48TH AVE,2023-07-12,WR,2023,4515508,2,POINT (49.227353978722505 -123.12430368958432),Oakridge
3100,W 43RD AVE,2023-07-12,WR,2023,4515511,2,POINT (49.23280413347681 -123.17446699979811),Kerrisdale
3000,FIR ST,2023-07-12,IS,2023,4515523,2,POINT (49.26508537593947 -123.14080772960756),Fairview
2600,DUNBAR ST,2023-07-12,IS,2023,4515526,2,POINT (49.26602421497274 -123.18373133802886),Kitsilano
2500,BLENHEIM ST,2023-07-12,IS,2023,4515527,2,POINT (49.26380214201185 -123.1778779907266),Kitsilano
200,E 65TH AVE,2023-07-12,IS,2023,4515532,2,POINT (49.21169158806903 -123.09912695887115),Sunset
6400,MAIN ST,2023-07-12,IS,2023,4515533,2,POINT (49.26474196750952 -123.1009572308099),Mount Pleasant
2800,W 4TH AVE,2023-07-12,IS,2023,4515539,2,POINT (49.268372708414766 -123.1680297998844),Kitsilano
3700,POINT GREY RD,2023-07-12,VA,2023,4515540,2,POINT (49.27204580353642 -123.16662029125202),Kitsilano
800,RICHARDS ST,2023-07-12,VA,2023,4515553,2,POINT (49.28389251320959 -123.1121989059986),Downtown
100,E 16TH AVE,2023-07-12,IS,2023,4515556,2,POINT (49.25626249883069 -123.06695746156976),Kensington-Cedar Cottage
0,E HASTINGS ST,2023-07-12,IS,2023,4515557,2,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
200,PENTICTON ST,2023-07-12,WR,2023,4515559,2,POINT (49.27930547359348 -123.05196823517932),Hastings-Sunrise
3500,KINGSWAY,2023-07-12,IS,2023,4515563,2,POINT (49.24137263993472 -123.05686279086896),Renfrew-Collingwood
100,COMMERCIAL DRIVE,2023-07-12,IS,2023,4515566,2,POINT (49.25649399485546 -123.06985350204602),Kensington-Cedar Cottage
3200,CLIVE AVE,2023-07-12,IS,2023,4515570,2,POINT (49.23854793122744 -123.03399003726814),Renfrew-Collingwood
2200,KINGSWAY,2023-07-12,IS,2023,4515572,2,POINT (49.24137263993472 -123.05686279086896),Renfrew-Collingwood
800,RICHARDS ST,2023-07-12,VA,2023,4515577,2,POINT (49.28389251320959 -123.1121989059986),Downtown
800,HOMER ST,2023-07-12,VA,2023,4515579,2,POINT (49.27373329017452 -123.1255458312866),Downtown
5700,LANARK ST,2023-07-12,IS,2023,4515582,2,POINT (49.22625612322476 -123.07588162310206),Victoria-Fraserview
800,RICHARDS ST,2023-07-12,VA,2023,4515597,2,POINT (49.28389251320959 -123.1121989059986),Downtown
800,RICHARDS ST,2023-07-12,VA,2023,4515598,2,POINT (49.28389251320959 -123.1121989059986),Downtown
200,ROBSON ST,2023-07-12,IS,2023,4515603,2,POINT (49.29243851667212 -123.13692796815148),West End
800,BEATTY ST,2023-07-12,IS,2023,4515605,2,POINT (49.27618820163418 -123.11608284286764),Downtown
800,BEATTY ST,2023-07-12,IS,2023,4515607,2,POINT (49.27618820163418 -123.11608284286764),Downtown
800,BEATTY ST,2023-07-12,VA,2023,4515608,2,POINT (49.27618820163418 -123.11608284286764),Downtown
800,PRIOR ST,2023-07-12,IS,2023,4515613,2,POINT (49.27673760484746 -123.09627428911168),Strathcona
800,PRIOR ST,2023-07-12,IS,2023,4515614,2,POINT (49.27673760484746 -123.09627428911168),Strathcona
800,PRIOR ST,2023-07-12,IS,2023,4515615,2,POINT (49.27673760484746 -123.09627428911168),Strathcona
100,E 20TH AVE,2023-07-12,IS,2023,4515617,2,POINT (49.2525707807991 -123.07417675463364),Kensington-Cedar Cottage
2600,HIGHBURY ST,2023-07-12,IS,2023,4515619,2,POINT (49.270455650428815 -123.18757916237124),West Point Grey
1100,W 72ND AVE,2023-07-12,IS,2023,4515634,2,POINT (49.20568321713261 -123.1325691018614),Marpole
8800,SELKIRK ST,2023-07-12,VA,2023,4515635,2,POINT (49.20710606279102 -123.13334566296956),Marpole
900,W 33RD AVE,2023-07-12,IS,2023,4515637,2,POINT (49.24113182105821 -123.11968209948232),South Cambie
900,RAYMUR AVE,2023-07-12,VA,2023,4515642,2,POINT (49.27709808604445 -123.08258643871731),Strathcona
1100,ALBERNI ST,2023-07-23,IS,2023,4604957,6,POINT (49.293629536028696 -123.13660129384468),West End
2000,BARCLAY ST,2023-07-23,IS,2023,4604961,6,POINT (49.285540231307856 -123.1305701744151),West End
1000,CARDERO ST,2023-07-23,IS,2023,4604963,6,POINT (49.28768612234381 -123.13497242450978),West End
1300,BIDWELL ST,2023-07-23,IS,2023,4604965,6,POINT (49.29011252015495 -123.1344055722779),West End
800,RICHARDS ST,2023-07-23,VA,2023,4604968,6,POINT (49.28389251320959 -123.1121989059986),Downtown
1200,CYPRESS ST,2023-07-23,IS,2023,4604973,6,POINT (49.27115653749774 -123.14784700331332),Kitsilano
1400,LARCH ST,2023-07-23,IS,2023,4604974,6,POINT (49.27048938360201 -123.16217457246356),Kitsilano
4600,NW MARINE DRIVE,2023-07-23,IS,2023,4604978,6,POINT (49.2748108536942 -123.20624349335134),West Point Grey
3400,W 4TH AVE,2023-07-23,VA,2023,4604988,6,POINT (49.268372708414766 -123.1680297998844),Kitsilano
600,ROBSON ST,2023-07-23,IS,2023,4605039,6,POINT (49.29243851667212 -123.13692796815148),West End
800,RICHARDS ST,2023-07-23,VA,2023,4605040,6,POINT (49.28389251320959 -123.1121989059986),Downtown
2800,SASAMAT ST,2023-07-23,VA,2023,4605042,6,POINT (49.26468864865465 -123.20908933004452),West Point Grey
2500,SASAMAT ST,2023-07-23,IS,2023,4605047,6,POINT (49.26468864865465 -123.20908933004452),West Point Grey
1200,E 51ST AVE,2023-07-23,VA,2023,4605057,6,POINT (49.22290135894346 -123.0389354363479),Killarney
600,E 44TH AVE,2023-07-23,IS,2023,4605060,6,POINT (49.230143914748496 -123.09395844110163),Sunset
6000,FRASER ST,2023-07-23,IS,2023,4605061,6,POINT (49.26197907672559 -123.08913300412428),Mount Pleasant
600,E 47TH AVE,2023-07-23,IS,2023,4605067,6,POINT (49.22756806264971 -123.05247207317724),Victoria-Fraserview
500,E 59TH AVE,2023-07-23,VA,2023,4605069,6,POINT (49.21627329680639 -123.07093496494976),Victoria-Fraserview
5500,VICTORIA DRIVE,2023-07-23,IS,2023,4605070,6,POINT (49.2460053912135 -123.06508605765929),Kensington-Cedar Cottage
5000,VICTORIA DRIVE,2023-07-23,IS,2023,4605072,6,POINT (49.2387934 -123.0651797),Kensington-Cedar Cottage
2200,E 30TH AVE,2023-07-23,VA,2023,4605076,6,POINT (49.24025840867719 -123.05749008131772),Renfrew-Collingwood
